Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,OwnerUserId,OwnerDisplayName,ClosedDate,IsClosed,Tags
"19307","2","","19280","2008-08-21 03:48:47","1414","travis","","0",""
"19308","2","","19295","2008-08-21 03:48:51","2031","danb","","0",""
"19309","2","","19236","2008-08-21 03:53:15","489","Ch00k","","0",""
"19310","2","","18803","2008-08-21 03:53:32","431","Mario Marinato","","0",""
"19313","2","","19294","2008-08-21 03:57:19","489","Ch00k","","0",""
"19314","1","19344","","2008-08-21 03:58:11","1436","Jeremy McCollum","","0","<asp.net><workflow>"
"19316","2","","19236","2008-08-21 04:01:22","1965","Jonathan Holland","","0",""
"19317","2","","18082","2008-08-21 04:05:11","1414","travis","","0",""
"19318","1","19328","","2008-08-21 04:07:59","419","Kev","","0","<.net><asp.net><web-services><soap><asp-classic>"
"19320","2","","19294","2008-08-21 04:09:00","615","Matt Hamilton","","0",""
"19324","2","","19318","2008-08-21 04:14:48","1965","Jonathan Holland","","0",""
"19325","2","","19096","2008-08-21 04:16:48","1432","jsight","","0",""
"19326","2","","19147","2008-08-21 04:17:57","1117","Dale Ragan","","0",""
"19328","2","","19318","2008-08-21 04:18:45","419","Kev","","0",""
"19329","2","","18077","2008-08-21 04:20:47","1414","travis","","0",""
"19330","2","","19201","2008-08-21 04:21:20","1491","monjardin","","0",""
"19333","2","","19314","2008-08-21 04:23:31","380","Vaibhav","","0",""
"19338","2","","18920","2008-08-21 04:28:01","","CodeCurious","","0",""
"19339","1","19343","","2008-08-21 04:29:07","680","Cristian","","0","<python><list><matrix><transpose>"
"19341","2","","18861","2008-08-21 04:31:29","1414","travis","","0",""
"19343","2","","19339","2008-08-21 04:36:29","429","Patrick","","0",""
"19344","2","","19314","2008-08-21 04:38:42","541","Nathan","","0",""
"19347","1","19372","","2008-08-21 04:46:02","396","Bryan","2013-01-04 00:56:30","1","<c#><java><c++><visual-studio>"
"19348","2","","19035","2008-08-21 04:46:39","1654","wrumsby","","0",""
"19349","1","19367","","2008-08-21 04:50:13","49","secretGeek","","0","<asp.net><cassini><dep>"
"19351","2","","19347","2008-08-21 04:51:20","658","Kyle","","0",""
"19352","2","","19318","2008-08-21 04:54:42","1965","Jonathan Holland","","0",""
"19353","1","19373","","2008-08-21 04:56:33","536","Judah Himango","","0","<c#><.net><audio>"
"19355","1","19361","","2008-08-21 04:59:53","708","Brad Leach","","0","<.net><configuration-files>"
"19356","2","","19347","2008-08-21 05:00:56","2016","Magic Hat","","0",""
"19357","2","","19353","2008-08-21 05:01:31","1965","Jonathan Holland","","0",""
"19358","1","34213","","2008-08-21 05:02:08","446497","Paul","2017-05-20 03:08:01","1","<architecture><shared-nothing>"
"19359","2","","19355","2008-08-21 05:02:51","1894","Scott Muc","","0",""
"19360","2","","19355","2008-08-21 05:04:44","1220","ChanChan","","0",""
"19361","2","","19355","2008-08-21 05:05:24","1965","Jonathan Holland","","0",""
"19362","2","","19132","2008-08-21 05:05:58","116","Mark Harrison","","0",""
"19363","2","","19353","2008-08-21 05:07:14","2073","chitza","","0",""
"19364","2","","19358","2008-08-21 05:10:51","1654","wrumsby","","0",""
"19366","2","","19201","2008-08-21 05:12:21","1881","Mike Baker","","0",""
"19367","2","","19349","2008-08-21 05:15:01","1965","Jonathan Holland","","0",""
"19368","2","","18803","2008-08-21 05:15:38","342","graham.reeds","","0",""
"19370","2","","19349","2008-08-21 05:18:09","1220","ChanChan","","0",""
"19372","2","","19347","2008-08-21 05:25:22","568","David McGraw","","0",""
"19373","2","","19353","2008-08-21 05:30:09","756","Simon Gillbee","","0",""
"19375","2","","19355","2008-08-21 05:33:47","1965","Jonathan Holland","","0",""
"19377","2","","19295","2008-08-21 05:36:50","198","david","","0",""
"19380","2","","19355","2008-08-21 05:42:28","1894","Scott Muc","","0",""
"19382","2","","17993","2008-08-21 05:45:03","198","david","","0",""
"19383","2","","19122","2008-08-21 05:46:23","1892","steveth45","","0",""
"19384","2","","19347","2008-08-21 05:47:07","1327","Dan","","0",""
"19387","1","19392","","2008-08-21 05:57:14","2237","","","0","<wpf><user-interface><macos><frameworks>"
"19388","1","19403","","2008-08-21 05:57:59","2238","wolfie","","0","<php><language-features><goto>"
"19389","2","","19030","2008-08-21 05:59:00","46","Sven","","0",""
"19392","2","","19387","2008-08-21 06:01:20","1109","Theo","","0",""
"19393","2","","19387","2008-08-21 06:01:34","658","Kyle","","0",""
"19394","2","","19387","2008-08-21 06:03:05","714","Chris Hanson","","0",""
"19395","2","","19387","2008-08-21 06:06:54","1868","Josh","","0",""
"19396","2","","19245","2008-08-21 06:08:34","1478","Dan","","0",""
"19398","2","","19388","2008-08-21 06:11:30","1892","steveth45","","0",""
"19399","2","","19347","2008-08-21 06:11:43","1659","marxidad","","0",""
"19401","1","","","2008-08-21 06:14:17","1478","Dan","","0","<windows><menu><trayicon>"
"19402","2","","19388","2008-08-21 06:14:40","658","Kyle","","0",""
"19403","2","","19388","2008-08-21 06:14:47","227","Ishmaeel","","0",""
"19404","2","","19388","2008-08-21 06:16:43","1965","Jonathan Holland","","0",""
"19406","2","","19401","2008-08-21 06:18:36","1965","Jonathan Holland","","0",""
"19409","1","19453","","2008-08-21 06:20:08","61","Bernard","","0","<gnu-assembler><assembly>"
"19411","2","","19409","2008-08-21 06:28:08","1084","Nathan Fellman","","0",""
"19412","1","19419","","2008-08-21 06:28:49","473","sverrejoh","","0","<sql><random>"
"19414","2","","19412","2008-08-21 06:30:04","615","Matt Hamilton","","0",""
"19415","2","","19412","2008-08-21 06:30:29","813","Jeremy Ruten","","0",""
"19416","2","","19412","2008-08-21 06:30:49","5","Jon Galloway","","0",""
"19419","2","","19412","2008-08-21 06:32:32","51","Yaakov Ellis","","0",""
"19421","2","","19412","2008-08-21 06:36:10","227","Ishmaeel","","0",""
"19422","2","","19412","2008-08-21 06:37:01","1265","Cd-MaN","","0",""
"19423","2","","19349","2008-08-21 06:41:16","580","Brian Leahy","","0",""
"19426","2","","19349","2008-08-21 06:51:00","49","secretGeek","","0",""
"19433","1","19467","","2008-08-21 07:06:38","1915","Scott","2014-04-25 13:12:56","1","<audio>"
"19434","2","","19433","2008-08-21 07:10:45","202","Christian Hagelid","","0",""
"19436","1","19447","","2008-08-21 07:13:24","1013","Artur Carvalho","","0","<asp.net>"
"19437","1","19444","","2008-08-21 07:16:16","1199387","Jonas Follesø","","0","<sql><reporting-services>"
"19439","2","","19347","2008-08-21 07:19:36","1892","steveth45","","0",""
"19440","2","","19412","2008-08-21 07:20:31","999","BlaM","","0",""
"19442","1","19443","","2008-08-21 07:26:27","479","Christopher Mahan","2011-02-15 19:56:23","1","<mercurial><windows-server-2003><hgignore>"
"19443","2","","19442","2008-08-21 07:28:37","227","Ishmaeel","","0",""
"19444","2","","19437","2008-08-21 07:29:10","1627","Ryan Farley","","0",""
"19445","1","26105","","2008-08-21 07:29:46","713","Tyronomo","2013-07-27 21:29:30","1","<content-management-system><content-management><ecm>"
"19447","2","","19436","2008-08-21 07:31:42","968","Biri","","0",""
"19448","1","19495","","2008-08-21 07:33:10","1043","Andrew","","0","<graphics><directx><directdraw><dds-format>"
"19450","2","","18959","2008-08-21 07:37:10","2206","alex","","0",""
"19451","2","","19433","2008-08-21 07:39:46","259","David","","0",""
"19452","2","","19388","2008-08-21 07:45:22","486","grom","","0",""
"19453","2","","19409","2008-08-21 07:47:00","1726","seanyboy","","0",""
"19454","1","19455","","2008-08-21 07:49:56","832","Rob Cooper","","0","<c#><xml><serialization><coding-style><.net-attributes>"
"19455","2","","19454","2008-08-21 07:54:12","1710","Fredrik Kalseth","","0",""
"19456","2","","18075","2008-08-21 07:57:30","1069","John Smithers","","0",""
"19457","2","","19445","2008-08-21 07:57:55","1384652","Teifion","","0",""
"19458","1","","","2008-08-21 07:58:10","","Mike Trader","","0","<sql>"
"19459","2","","19409","2008-08-21 08:00:47","332","Wedge","","0",""
"19461","1","","","2008-08-21 08:02:12","1384652","Teifion","","0","<javascript><html><image>"
"19462","2","","15399","2008-08-21 08:04:21","1264","AdamGiles","","0",""
"19463","2","","12368","2008-08-21 08:05:08","580","Brian Leahy","","0",""
"19464","2","","19461","2008-08-21 08:05:41","5","Jon Galloway","","0",""
"19466","1","19472","","2008-08-21 08:06:06","115","Unkwntech","","0","<php><file-permissions>"
"19467","2","","19433","2008-08-21 08:08:21","1892","steveth45","","0",""
"19468","2","","19445","2008-08-21 08:08:55","1111","DAC","","0",""
"19469","2","","19466","2008-08-21 08:09:41","714","Chris Hanson","","0",""
"19470","2","","19466","2008-08-21 08:09:46","1830","Huppie","","0",""
"19471","1","19480","","2008-08-21 08:10:14","260","gyurisc","","0","<security><internet-explorer-7>"
"19472","2","","19466","2008-08-21 08:10:44","1926","Željko Živković","","0",""
"19473","2","","19454","2008-08-21 08:17:30","1908","samjudson","","0",""
"19476","2","","19442","2008-08-21 08:18:52","238","Pat","","0",""
"19480","2","","19471","2008-08-21 08:22:28","1908","samjudson","","0",""
"19481","1","","","2008-08-21 08:25:46","1193","Duncan","","0","<data-binding>"
"19487","1","22087","","2008-08-21 08:32:34","5","Jon Galloway","","0","<html><css>"
"19488","2","","19481","2008-08-21 08:34:08","1810","Timbo","","0",""
"19489","2","","19481","2008-08-21 08:38:41","993","Guy","","0",""
"19491","2","","19487","2008-08-21 08:39:33","211","jhornnes","","0",""
"19492","2","","14674","2008-08-21 08:40:06","1193","Duncan","","0",""
"19493","1","19597","","2008-08-21 08:42:17","1174","Olly","","0","<apache><mod-rewrite>"
"19494","2","","19481","2008-08-21 08:46:06","1193","Duncan","","0",""
"19495","2","","19448","2008-08-21 08:46:47","1739","James Sutherland","","0",""
"19498","2","","14674","2008-08-21 08:53:31","1297","DavidWhitney","","0",""
"19502","2","","18080","2008-08-21 08:59:13","841","Mike","","0",""
"19504","2","","19011","2008-08-21 09:01:19","1709","Anders Sandvig","","0",""
"19506","2","","18077","2008-08-21 09:03:12","1904","Ian Oxley","","0",""
"19507","2","","19487","2008-08-21 09:03:26","269","sparkes","","0",""
"19510","2","","18717","2008-08-21 09:06:22","1483","ggierlik","","0",""
"19513","2","","19436","2008-08-21 09:09:14","968","Biri","","0",""
"19516","1","19521","","2008-08-21 09:12:00","366","littlecharva","","0","<database><sql-server-2005><referential-integrity>"
"19517","1","21841","","2008-08-21 09:23:56","4367","","","0","<c#><.net><bdd><boo>"
"19519","1","","","2008-08-21 09:25:33","834","cringe","","0","<desktop><virtualization><legacy>"
"19521","2","","19516","2008-08-21 09:26:24","2084","Ian Nelson","","0",""
"19522","2","","19347","2008-08-21 09:26:29","1820","Cheekysoft","","0",""
"19526","2","","5087","2008-08-21 09:30:32","2249","ivo_es","","0",""
"19527","2","","19487","2008-08-21 09:30:34","364","Graphain","","0",""
"19542","2","","19409","2008-08-21 09:46:17","1084","Nathan Fellman","","0",""
"19545","2","","19516","2008-08-21 09:48:49","2199","","","0",""
"19549","2","","17984","2008-08-21 09:51:57","2094","Bert Huijben","","0",""
"19550","2","","19519","2008-08-21 09:53:30","188","Matthew Schinckel","","0",""
"19553","1","19835","","2008-08-21 09:57:26","1163","jan","","0","<c#><garbage-collection><dispose><destructor>"
"19554","2","","19519","2008-08-21 09:57:29","1816","TK","","0",""
"19555","2","","19458","2008-08-21 09:57:53","188","Matthew Schinckel","","0",""
"19557","2","","15621","2008-08-21 09:59:45","2094","Bert Huijben","","0",""
"19560","2","","19553","2008-08-21 10:02:28","2084","Ian Nelson","","0",""
"19561","2","","19553","2008-08-21 10:02:44","1816","TK","","0",""
"19565","2","","19458","2008-08-21 10:04:16","1025","Mr Fusion","","0",""
"19569","2","","19553","2008-08-21 10:07:18","446497","Paul","","0",""
"19570","2","","19454","2008-08-21 10:08:08","1659","marxidad","","0",""
"19571","2","","17880","2008-08-21 10:08:56","188","Matthew Schinckel","","0",""
"19572","2","","19553","2008-08-21 10:11:35","1679","Auron","","0",""
"19585","2","","8472","2008-08-21 10:23:08","3180","thing2k","","0",""
"19586","2","","19553","2008-08-21 10:23:18","1659","marxidad","","0",""
"19589","1","19596","","2008-08-21 10:27:59","1297","DavidWhitney","","0","<c#><.net><xml><wcf><configurationmanager>"
"19590","2","","19553","2008-08-21 10:28:25","372","Jon Limjap","","0",""
"19591","2","","19553","2008-08-21 10:31:08","755","pauldoo","","0",""
"19593","2","","7492","2008-08-21 10:34:39","2089","Erick Sasse","","0",""
"19594","2","","19589","2008-08-21 10:35:08","1297","DavidWhitney","","0",""
"19596","2","","19589","2008-08-21 10:38:07","1659","marxidad","","0",""
"19597","2","","19493","2008-08-21 10:41:08","1951","mercutio","","0",""
"19598","2","","19481","2008-08-21 10:41:52","1712","Roland Tepp","","0",""
"19599","2","","19553","2008-08-21 10:42:52","1659","marxidad","","0",""
"19600","2","","9275","2008-08-21 10:44:08","615","Matt Hamilton","","0",""
"19601","2","","5459","2008-08-21 10:48:23","1103","","","0",""
"19602","2","","19589","2008-08-21 10:51:07","1297","DavidWhitney","","0",""
"19604","1","23556","","2008-08-21 10:53:54","1929","Ronnie","2015-09-29 23:19:09","1","<asp.net><asp.net-mvc><.net-2.0>"
"19606","2","","18172","2008-08-21 10:54:09","2199","","","0",""
"19609","2","","17117","2008-08-21 10:55:26","2246","Andrew","","0",""
"19611","1","19614","","2008-08-21 10:58:40","1630","Ash","","0","<windows><patch>"
"19614","2","","19611","2008-08-21 11:01:49","1666","SCdF","","0",""
"19615","2","","19611","2008-08-21 11:01:55","1087","Phil","","0",""
"19624","2","","9304","2008-08-21 11:13:54","580","Brian Leahy","","0",""
"19638","2","","2482","2008-08-21 11:39:20","142","Lehane","","0",""
"19644","2","","15203","2008-08-21 11:43:22","2258","Richard Morgan","","0",""
"19653","1","19678","","2008-08-21 11:47:11","33","John","","0","<.net><visual-c++><memory>"
"19654","1","19715","","2008-08-21 11:48:03","1951","mercutio","2017-04-06 07:56:05","1","<php><python>"
"19656","1","19663","","2008-08-21 11:49:08","2260","","","0","<c#><linq><reflection><linq-to-objects>"
"19658","2","","19656","2008-08-21 11:50:56","2084","Ian Nelson","","0",""
"19660","2","","12927","2008-08-21 11:51:46","86","svrist","","0",""
"19661","2","","19553","2008-08-21 11:51:53","1942","Kevin","","0",""
"19662","2","","13485","2008-08-21 11:52:50","","Romjin","","0",""
"19663","2","","19656","2008-08-21 11:53:00","275","lubos hasko","","0",""
"19665","2","","19654","2008-08-21 11:53:38","1094","darkdog","","0",""
"19667","2","","19656","2008-08-21 11:54:53","2260","","","0",""
"19668","2","","19654","2008-08-21 11:56:00","279","John the Statistician","","0",""
"19669","2","","19656","2008-08-21 11:56:42","1908","samjudson","","0",""
"19670","2","","19516","2008-08-21 11:56:57","993","Guy","","0",""
"19672","2","","14453","2008-08-21 11:57:50","1727","Sam","","0",""
"19676","2","","19653","2008-08-21 11:59:38","1908","samjudson","","0",""
"19678","2","","19653","2008-08-21 12:00:51","784","olliej","","0",""
"19680","2","","19519","2008-08-21 12:01:11","1105","Ned","","0",""
"19685","2","","19654","2008-08-21 12:03:43","837","martinsb","","0",""
"19686","2","","14674","2008-08-21 12:04:16","1193","Duncan","","0",""
"19688","2","","2482","2008-08-21 12:06:05","2114","Markus","","0",""
"19692","2","","19654","2008-08-21 12:09:46","1344","Brian Warshaw","","0",""
"19693","2","","14674","2008-08-21 12:10:00","1120","Shaun Austin","","0",""
"19694","2","","2482","2008-08-21 12:11:11","2078","kleolb02","","0",""
"19696","2","","9472","2008-08-21 12:12:47","","Richard","","0",""
"19700","2","","19654","2008-08-21 12:13:51","1712","Roland Tepp","","0",""
"19705","2","","8472","2008-08-21 12:16:40","497","Chris Bartow","","0",""
"19708","1","19716","","2008-08-21 12:22:44","497","Chris Bartow","","0","<php><inode>"
"19712","2","","19519","2008-08-21 12:23:15","966","Manga Lee","","0",""
"19713","1","19732","","2008-08-21 12:24:23","","user1228","","0","<.net><multithreading>"
"19715","2","","19654","2008-08-21 12:25:21","1694","Eli","","0",""
"19716","2","","19708","2008-08-21 12:25:25","1951","mercutio","","0",""
"19717","2","","18943","2008-08-21 12:26:08","619","Neall","","0",""
"19718","2","","17117","2008-08-21 12:26:48","342","graham.reeds","","0",""
"19721","1","19736","","2008-08-21 12:28:47","2086","mcintyre321","","0","<security>"
"19724","2","","19721","2008-08-21 12:30:45","227","Ishmaeel","","0",""
"19725","1","19740","","2008-08-21 12:30:49","2266","Chris","","0","<visual-studio><com><regsvr32><dllregistration>"
"19726","2","","12982","2008-08-21 12:31:34","","Richard","","0",""
"19728","1","19774","","2008-08-21 12:31:54","1683","scottmarlowe","","0","<database-design><dataset>"
"19730","2","","19725","2008-08-21 12:32:58","1116","John Nolan","","0",""
"19732","2","","19713","2008-08-21 12:33:13","2131","DrPizza","","0",""
"19736","2","","19721","2008-08-21 12:33:33","100","EHaskins","","0",""
"19740","2","","19725","2008-08-21 12:35:41","1683","scottmarlowe","","0",""
"19743","2","","19728","2008-08-21 12:36:42","1030","ninesided","","0",""
"19744","1","30681","","2008-08-21 12:36:42","1545","Ryan","","0","<sql-server><tsql><triggers>"
"19746","1","35250","","2008-08-21 12:37:23","909","Erik van Brakel","","0","<c#><asp.net-mvc><plugins>"
